region,district,kindergarten_name,outside_branches,group_count,land_area_built,external_sweeping_area,internal_cleaning_area,garden_area,leased_garden_area,design_capacity,vacant_land_area,educational_building_count,floor_count,wall_material,wall_condition,roof_material,roof_condition,window_condition,floor_condition,door_condition,sports_equipment_available,assembly_hall_condition,kitchen_condition,kitchen_water_supply,electricity_condition,has_generator,has_solar_panels,internal_electrical_condition,lighting_condition,heating_source,heating_fuel_source,boiler_room_condition,internal_heating_condition,water_availability,drinking_water_source,has_fence,internet_type,internet_usage,fire_safety_available,has_cctv,has_public_transport_nearby,accessible_for_disabled,repaired_or_reconstructed,total_students,earthquake_safety,restroom_location,restroom_water_condition,restroom_connected_to_sewage,staff_total,restroom_doors_partitions,restroom_handwash_water_soap,restroom_sewage_issues,restroom_water_issues,restroom_lighting_safe,classrooms_warm_in_winter,indoor_pipeline_installed,children_walk_more_than_3km,meets_modern_infrastructure,satisfied_with_condition,age_score,total_population,utilization_ratio,population_score,infrastructure_score,resources_score,latitude,longitude,need_category,predicted_need_Category
Samarkand,Pastargom district,kindergarten_446,1.0,0.4,0.5,0.0,1.0,0.8,0.0,140,0.3,0.3,0.6,0.8,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.8,0.7,1.0,1.0,0.5,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,130,0.5,0.8,0.3,0.5,2,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,132,0.9428571428571428,0.65,0.57,0.57,39.65,67.2,RED,RED
Samarkand,Paxtachi district,kindergarten_446,0.6,0.4,0.5,0.8,0.8,0.3,0.0,140,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.4,0.0,0.0,0.6,177,1.0,0.8,1.0,0.5,6,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.9,0.0,1.0,1.0,183,1.3071428571428572,0.0,0.67,0.74,39.9167,66.0,RED,RED
Samarkand,Samarkand city,kindergarten_447,0.0,0.4,0.5,0.3,0.3,0.3,0.0,70,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,150,1.0,0.8,1.0,0.5,16,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,0.8,166,2.3714285714285714,0.0,0.59,0.81,39.65417,66.95972,RED,RED
Samarkand,Urgut district,kindergarten_448,0.0,0.2,0.5,1.0,1.0,1.0,0.0,250,0.3,0.3,0.6,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.7,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,91,1.0,0.4,0.0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7,1.0,1.0,0.2,93,0.372,0.0,0.68,0.58,39.4022,67.2431,RED,RED
Samarkand,Kattakurgan city,kindergarten_451,0.0,0.2,1.0,0.3,0.3,0.3,0.0,60,0.3,0.3,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,100,1.0,0.4,1.0,0.5,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.5,1.0,1.0,102,1.7,0.0,0.58,0.8,39.89889,66.25611,RED,RED
Samarkand,Ishtihan district,kindergarten_451,0.8,1.0,0.5,0.3,0.3,0.3,0.3,75,0.3,0.3,0.6,0.8,1.0,0.8,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.7,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.4,0.0,0.5,0.0,99,1.0,0.8,0.3,0.5,2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4,0.5,1.0,0.8,101,1.3466666666666667,0.0,0.61,0.58,39.8371,66.4843,RED,RED
Samarkand,Bulungur district,kindergarten_454,0.0,0.2,1.0,0.3,0.3,0.3,0.0,75,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,92,1.0,0.8,1.0,0.5,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2,92,1.2266666666666666,0.0,0.59,0.8,39.7573054,67.27287,RED,RED
Samarkand,Kattakurgan district,kindergarten_454,0.0,0.4,0.5,1.0,0.8,1.0,0.0,140,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.8,175,1.0,0.8,1.0,0.5,4,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,179,1.2785714285714285,0.0,0.72,0.87,39.89716,66.27242,RED,RED
Samarkand,Nurabad district,kindergarten_456,0.0,0.4,0.3,0.3,0.6,0.0,0.0,150,0.3,0.6,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,172,1.0,0.8,1.0,0.5,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,176,1.1733333333333333,0.01,0.6,0.86,39.6100912,66.29622,YELLOW,RED
Samarkand,Payarik district,kindergarten_458,0.0,0.4,1.0,1.0,0.6,0.8,0.3,100,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,145,1.0,0.8,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,165,1.65,0.0,0.77,0.84,39.98917,66.84583,RED,RED
Samarkand,Oqdaryo district,kindergarten_458,0.0,0.2,0.3,0.6,0.6,0.8,0.3,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.8,120,1.0,1.0,1.0,0.5,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122,1.0166666666666666,0.25,0.72,0.83,39.9092,67.0916,GREEN,GREEN
Samarkand,Taylak district,kindergarten_458,0.0,0.4,1.0,0.3,0.3,0.3,0.0,75,1.0,1.0,0.3,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.8,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6,175,0.5,0.4,0.0,0.5,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.5,1.0,1.0,177,2.36,0.0,0.69,0.74,39.6575,67.2353,RED,RED
Samarkand,Qushrabat district,kindergarten_458,0.6,0.4,1.0,0.3,0.3,0.3,0.0,190,0.3,0.3,0.8,1.0,1.0,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.8,0.5,0.2,0.8,0.7,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,190,1.0,0.4,0.0,0.0,6,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.3,0.6,196,1.0315789473684212,0.19,0.46,0.32,40.3333,66.5,RED,RED
