id,region,district,school_name,usage %,population_score,sports_equipment,drinking_water,generator,solar_panels,heating_system_x,fuel_source,water,drinking_water_supply,internet_connection,internet_usage,fire_safety,video_surveillance,public_transport,musculoskeletal_disorders_facilities,restroom_location,restroom_stalls,handwashing,restroom_safe,restroom_connection,classrooms_warm,water_pipeline,resources_score,wall_material,wall_condition,roof_material,roof_condition,windows_condition,floor_condition,door_condition,library_condition,gym_condition,stadium_condition,hall_condition,kitchen_condition,electrical_system,lighting_system,boiler_condition,heating_system_y,restroom_water,sewage_connection,sewage_issues,water_supply_issues,restroom_lighting,restroom_pathway,dining_condition,boundary_wall,repairs_done,earthquake_safety,distance_to_school,modern_standards,satisfaction,outdoor_restroom_material,outdoor_restroom_condition,indoor_restroom_condition,infrastructure_score,need_category,latitude,longitude,predicted_need_Category
244,Samarkand region,Kattakurgan district,2-сонли умумий ўрта таълим мактаби,70.85,0.99,0.5,0.0,1,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.45890410958904104,0.8,1.0,0.8,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,1.0,0.5,1.0,1.0,0.746875,RED,39.89716,66.27242,RED
246,Samarkand region,Kattakurgan district,21-сонли умумий ўрта таълим мактаби,48.33,0.43,0.5,0.0,0,0.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.46575342465753433,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,1.0,0.8,0.0,1.0,0.8,1.0,1.0,0.6968749999999999,RED,39.89716,66.27242,RED
247,Samarkand region,Kattakurgan district,22-сонли умумий ўрта таълим мактаби,94.81,0.54,1.0,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.4,1.0,1.0,1.0,0,1,1.0,0.595890410958904,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.8,0.0,1.0,0.8,1.0,1.0,0.7250000000000001,RED,39.89716,66.27242,RED
248,Samarkand region,Kattakurgan district,23-сонли умумий ўрта таълим мактаби,105.29,0.25,1.0,0.0,0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8,0.5,1.0,1.0,0,1,0.0,0.5547945205479452,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,0.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.68125,RED,39.89716,66.27242,RED
249,Samarkand region,Kattakurgan district,24-сонли умумий ўрта таълим мактаби,73.86,1.0,1.0,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,0.5,0.3,0.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.39726027397260266,0.8,1.0,0.8,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.590625,RED,39.89716,66.27242,RED
250,Samarkand region,Kattakurgan district,25-сонли ихтисослаштирилган давлат умумтаълим мактаби,80.71,0.93,0.5,0.5,0,0.0,1.0,0.5,1.0,0.8,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0,0,0.0,0.4520547945205479,0.8,0.3,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.5,0.6,1.0,1.0,0.0,0.3,0.8,1.0,0.3,0.43437499999999996,RED,39.89716,66.27242,RED
251,Samarkand region,Kattakurgan district,26-сонли умумий ўрта таълим мактаби,122.06,0.04,0.5,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.4794520547945206,0.8,0.3,0.8,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,1.0,0.0,1.0,0.8,0.5,0.3,0.8,1.0,1.0,0.5375,RED,39.89716,66.27242,RED
252,Samarkand region,Kattakurgan district,27-сонли умумий ўрта таълим мактаби,82.38,0.9,0.5,0.0,0,0.0,1.0,0.5,0.5,0.8,1.0,1.0,0.5,0.0,1.0,0.5,0.4,1.0,1.0,1.0,0,0,0.0,0.34246575342465746,0.8,1.0,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.0,0.0,0.7,0.0,0.0,0.0,1.0,1.0,0.4,0.5,0.0,0.0,0.8,0.0,0.3,0.8,1.0,1.0,0.478125,RED,39.89716,66.27242,RED
253,Samarkand region,Kattakurgan district,28-сонли умумий ўрта таълим мактаби,49.17,0.46,0.5,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,0.5,0.0,0.0,0.5,0.4,0.5,1.0,1.0,0,1,1.0,0.41095890410958896,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.8,1.0,1.0,0.684375,RED,39.89716,66.27242,RED
254,Samarkand region,Kattakurgan district,29-сонли умумий ўрта таълим мактаби,71.79,1.0,1.0,1.0,0,0.0,1.0,0.5,0.5,0.8,1.0,1.0,1.0,0.3,0.0,0.5,1.0,1.0,1.0,1.0,1,1,0.3,0.63013698630137,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.8,1.0,1.0,0.83125,YELLOW,39.89716,66.27242,YELLOW
255,Samarkand region,Kattakurgan district,3-сонли умумий ўрта таълим мактаби,56.77,0.69,1.0,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,0.5,1.0,0.7,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.4931506849315068,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.0,1.0,1.0,0.4,1.0,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8,RED,39.89716,66.27242,RED
256,Samarkand region,Kattakurgan district,30-сонли умумий ўрта таълим мактаби,47.75,0.42,0.5,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.0,0.4,0.5,1.0,1.0,0,1,0.0,0.4452054794520547,0.8,0.3,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.0,1.0,0.0,0.7,0.0,0.0,0.0,1.0,0.4,0.5,0.6,1.0,1.0,0.5,0.3,0.8,1.0,1.0,0.496875,RED,39.89716,66.27242,RED
257,Samarkand region,Kattakurgan district,31-сонли умумий ўрта таълим мактаби,55.64,0.66,0.0,0.0,0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.4,0.5,0.0,1.0,1,0,0.0,0.2191780821917808,0.8,1.0,0.8,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.3,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.3,0.8,1.0,0.3,0.46249999999999997,RED,39.89716,66.27242,RED
258,Samarkand region,Kattakurgan district,32-сонли умумий ўрта таълим мактаби,44.35,0.32,0.5,0.0,1,0.3,1.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.4,0.5,1.0,1.0,0,1,0.0,0.4452054794520548,0.8,1.0,0.8,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.8,0.0,0.3,0.8,1.0,1.0,0.53125,RED,39.89716,66.27242,RED
259,Samarkand region,Kattakurgan district,33-сонли умумий ўрта таълим мактаби,62.12,0.84,1.0,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.4,0.5,1.0,1.0,0,1,1.0,0.45890410958904104,0.8,1.0,0.8,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.8,0.5,0.3,0.8,1.0,1.0,0.615625,RED,39.89716,66.27242,RED
260,Samarkand region,Kattakurgan district,34-сонли умумий ўрта таълим мактаби,73.22,1.0,0.5,0.5,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7,1.0,1.0,1.0,0.0,1.0,0,1,0.0,0.41095890410958896,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,1.0,0.6,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.7875,RED,39.89716,66.27242,RED
261,Samarkand region,Kattakurgan district,35-сонли умумий ўрта таълим мактаби,82.38,0.9,1.0,0.0,1,0.7,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.4,0.5,1.0,1.0,0,1,1.0,0.6780821917808217,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.0,1.0,1.0,0.4,1.0,1.0,1.0,0.5,1.0,1.0,0.8,1.0,1.0,0.803125,YELLOW,39.89716,66.27242,YELLOW
262,Samarkand region,Kattakurgan district,36-сонли умумий ўрта таълим мактаби,110.24,0.16,0.0,0.0,1,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1,1,0.0,0.595890410958904,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.8,1.0,1.0,0.659375,RED,39.89716,66.27242,RED
263,Samarkand region,Kattakurgan district,37-сонли умумий ўрта таълим мактаб,81.4,0.92,1.0,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,1.0,1.0,1.0,0,1,0.0,0.5616438356164383,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.80625,YELLOW,39.89716,66.27242,YELLOW
264,Samarkand region,Kattakurgan district,38-сонли умумий ўрта таълим мактаби,65.71,0.93,0.5,0.0,0,0.0,0.8,0.5,0.0,0.0,1.0,1.0,0.5,0.3,0.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.2602739726027397,0.8,1.0,0.8,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.3,0.8,0.5,0.0,0.365625,RED,39.89716,66.27242,RED
265,Samarkand region,Kattakurgan district,39-сонли умумий ўрта таълим мактаби,65.53,0.92,0.5,0.0,0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.2876712328767123,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.7749999999999999,RED,39.89716,66.27242,RED
266,Samarkand region,Kattakurgan district,4-сонли умумий ўрта таълим мактаби,97.18,0.47,0.5,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.3,1.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.46575342465753433,0.8,1.0,0.8,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.6,1.0,1.0,0.5,0.3,0.8,1.0,1.0,0.646875,RED,39.89716,66.27242,RED
267,Samarkand region,Kattakurgan district,40-sonli umumiy o'rta ta'lim maktabi,80.66,0.93,0.5,1.0,0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.5,1.0,1.0,1,1,0.3,0.6164383561643835,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8062499999999999,YELLOW,39.89716,66.27242,YELLOW
268,Samarkand region,Kattakurgan district,41-sonli umumiy o'rta ta'lim maktabi,65.83,0.93,0.5,0.0,0,0.0,1.0,0.5,0.5,0.8,1.0,1.0,0.5,1.0,0.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.3767123287671232,0.8,1.0,0.8,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8,1.0,1.0,0.6375,RED,39.89716,66.27242,RED
269,Samarkand region,Kattakurgan district,42-sonli umumiy o'rta ta'lim maktabi,62.59,0.86,0.5,0.0,0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.4,0.5,1.0,0.5,0,1,0.0,0.2534246575342466,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.8,0.0,0.3,0.8,1.0,1.0,0.46875,RED,39.89716,66.27242,RED
270,Samarkand region,Kattakurgan district,43-sonli umumiy o'rta ta'lim maktabi,89.92,0.69,1.0,0.5,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.6164383561643835,0.8,1.0,0.8,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.66875,YELLOW,39.89716,66.27242,YELLOW
271,Samarkand region,Kattakurgan district,44-sonli umumiy o'rta ta'lim maktabi,52.08,0.55,0.0,0.0,0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.7,1.0,0.4,1.0,1.0,1.0,0,1,0.0,0.33561643835616434,0.8,1.0,0.8,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,0.3,0.6156250000000001,RED,39.89716,66.27242,RED
272,Samarkand region,Kattakurgan district,45-sonli umumiy o'rta ta'lim maktabi,76.67,0.99,1.0,0.0,0,1.0,0.8,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.7,1.0,0.4,1.0,1.0,1.0,1,1,0.3,0.5821917808219178,0.8,1.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.8,1.0,1.0,0.575,RED,39.89716,66.27242,RED
273,Samarkand region,Kattakurgan district,46-sonli umumiy o'rta ta'lim maktabi,61.0,0.82,0.0,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.4,0.5,1.0,1.0,0,1,1.0,0.5273972602739726,0.8,1.0,0.8,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8,0.5,1.0,0.8,1.0,1.0,0.5687500000000001,RED,39.89716,66.27242,RED
274,Samarkand region,Kattakurgan district,47-sonli umumiy o'rta ta'lim maktabi,62.95,0.87,0.5,0.0,0,0.7,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.0,1.0,1,1,1.0,0.6780821917808217,0.8,0.3,0.8,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.7,0.0,0.0,1.0,1.0,0.0,1.0,0.8,0.0,0.0,1.0,1.0,0.8,1.0,1.0,0.5062500000000001,RED,39.89716,66.27242,RED
275,Samarkand region,Kattakurgan district,48-сонли умумий ўрта таълим мактаби,63.54,0.88,0.0,0.0,0,0.7,1.0,0.5,1.0,0.8,1.0,1.0,0.5,0.0,0.0,0.0,0.4,0.5,1.0,1.0,1,1,0.0,0.39041095890410943,1.0,0.3,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.8,0.5,0.0,0.38749999999999996,RED,39.89716,66.27242,RED
276,Samarkand region,Kattakurgan district,49-sonli umumiy o'rta ta'lim maktabi,62.5,0.85,0.0,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.4452054794520548,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,0.5,1.0,0.8,1.0,1.0,0.6156250000000001,RED,39.89716,66.27242,RED
277,Samarkand region,Kattakurgan district,5-сонли умумий ўрта таълим мактаби,107.59,0.21,0.5,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,0.5,1.0,0.0,0.0,0.4,0.5,1.0,1.0,0,0,1.0,0.3767123287671232,0.8,0.3,0.8,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,1.0,0.0,0.0,0.8,0.0,0.3,0.8,1.0,0.3,0.328125,RED,39.89716,66.27242,RED
278,Samarkand region,Kattakurgan district,50-сонли умумий ўрта таълим мактаби,80.74,0.93,0.5,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.732876712328767,0.8,1.0,0.8,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,0.6,1.0,1.0,0.0,0.3,0.8,1.0,1.0,0.678125,YELLOW,39.89716,66.27242,YELLOW
280,Samarkand region,Kattakurgan district,53-сонли умумий ўрта таълим мактаби,77.36,0.98,0.5,0.0,0,0.0,1.0,0.5,0.5,0.8,1.0,1.0,0.5,0.0,0.0,0.5,0.4,1.0,0.0,1.0,0,0,0.0,0.20547945205479443,0.8,0.3,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.3,0.0,0.5,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.4,0.5,0.6,0.0,0.8,0.0,0.3,0.8,1.0,1.0,0.40625,RED,39.89716,66.27242,RED
281,Samarkand region,Kattakurgan district,54-сонли умумий ўрта таълим мактаби,76.4,0.99,0.5,1.0,1,1.0,1.0,0.5,0.5,0.8,1.0,1.0,1.0,0.3,0.0,1.0,0.4,0.5,0.5,1.0,0,1,0.0,0.5684931506849314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.490625,RED,39.89716,66.27242,RED
282,Samarkand region,Kattakurgan district,55-сонли умумий ўрта таълим мактаби,57.19,0.7,0.5,0.5,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,0.5,0.3,0.7,0.0,0.4,1.0,0.5,1.0,0,0,0.0,0.4109589041095891,0.8,0.3,0.8,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,1.0,0.8,0.5,0.3,0.8,1.0,1.0,0.50625,RED,39.89716,66.27242,RED
283,Samarkand region,Kattakurgan district,56-сонли ихтисослаштирилган давлат умумтаълим мактаби,73.19,1.0,1.0,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.3,0.0,0.5,0.4,1.0,1.0,1.0,1,1,1.0,0.6164383561643835,0.8,1.0,0.8,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.73125,YELLOW,39.89716,66.27242,YELLOW
284,Samarkand region,Kattakurgan district,57-сонли умумий ўрта таълим мактаби,47.22,0.4,1.0,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.5136986301369864,0.8,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.5,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.6749999999999999,RED,39.89716,66.27242,RED
285,Samarkand region,Kattakurgan district,58-сонли умумий ўрта таълим мактаби,81.25,0.92,0.5,0.0,0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.3,0.7,1.0,0.4,1.0,1.0,1.0,0,0,0.0,0.3904109589041097,0.8,1.0,0.8,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,1.0,1.0,0.5,1.0,0.8,1.0,0.3,0.6031249999999999,RED,39.89716,66.27242,RED
286,Samarkand region,Kattakurgan district,59-сонли умумий ўрта таълим мактаби,67.86,0.96,0.0,0.0,0,0.7,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.4,0.5,0.5,1.0,1,1,0.0,0.30136986301369856,0.8,1.0,0.8,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.3,0.8,1.0,1.0,0.490625,RED,39.89716,66.27242,RED
287,Samarkand region,Kattakurgan district,6-сонли умумий ўрта таълим мактаби,52.74,0.57,1.0,0.0,0,0.0,1.0,0.5,0.5,0.8,1.0,1.0,1.0,1.0,0.7,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.4931506849315068,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.7749999999999999,RED,39.89716,66.27242,RED
288,Samarkand region,Kattakurgan district,60-сонли умумий ўрта таълим мактаби,75.83,0.99,0.5,0.0,0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.4246575342465753,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,0.0,1.0,0.0,1.0,0.6,1.0,0.8,0.0,1.0,0.8,1.0,1.0,0.6781250000000001,RED,39.89716,66.27242,RED
289,Samarkand region,Kattakurgan district,61-сонли умумий ўрта таълим мактаби,55.0,0.64,0.5,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,0.7,1.0,0.4,0.5,0.5,1.0,0,1,0.0,0.4931506849315068,0.8,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,1.0,1.0,0.0,1.0,0.8,1.0,0.3,0.5,RED,39.89716,66.27242,RED
290,Samarkand region,Kattakurgan district,62-сонли умумий ўрта таълим мактаби,76.39,0.99,0.0,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.5753424657534245,0.8,1.0,0.8,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.5,0.8,1.0,0.5,1.0,1.0,0.8,1.0,1.0,0.5968749999999999,RED,39.89716,66.27242,RED
291,Samarkand region,Kattakurgan district,63-сонли умумий ўрта таълим мактаби,58.01,0.73,0.5,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.45890410958904104,0.8,0.3,0.8,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.2,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.646875,RED,39.89716,66.27242,RED
292,Samarkand region,Kattakurgan district,64-сонли умумий ўрта таълим мактаби,58.63,0.75,0.0,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.4794520547945206,0.8,1.0,0.8,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.8,1.0,0.5,0.0,1.0,0.8,1.0,1.0,0.5968749999999999,RED,39.89716,66.27242,RED
